127.0.0.1 - - [13/Sep/2019:13:07:09 +0000] "GET /wp-admin/edit.php HTTP/1.0" 200 54734 "http://deaamenities.local/wp-admin/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:07:09 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://deaamenities.local/wp-admin/edit.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:07:10 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://deaamenities.local/wp-admin/edit.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:07:25 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://deaamenities.local/wp-admin/edit.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:07:41 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://deaamenities.local/wp-admin/edit.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:09:40 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://deaamenities.local/wp-admin/edit.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:11:26 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://deaamenities.local/wp-admin/edit.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:11:42 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://deaamenities.local/wp-admin/edit.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:13:43 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://deaamenities.local/wp-admin/edit.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:15:43 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://deaamenities.local/wp-admin/edit.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:17:01 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://deaamenities.local/wp-admin/edit.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:17:17 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://deaamenities.local/wp-admin/edit.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:19:18 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://deaamenities.local/wp-admin/edit.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:21:19 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://deaamenities.local/wp-admin/edit.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:23:20 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://deaamenities.local/wp-admin/edit.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:15 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://deaamenities.local/wp-admin/edit.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:21 +0000] "GET / HTTP/1.0" 200 48694 "http://deaamenities.local/wp-admin/edit.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:21 +0000] "GET /img/intro-carousel/1.jpg HTTP/1.0" 404 48722 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:21 +0000] "GET /img/intro-carousel/2.jpg HTTP/1.0" 404 48722 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:21 +0000] "GET /img/intro-carousel/3.jpg HTTP/1.0" 404 48722 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:21 +0000] "GET /img/intro-carousel/5.jpg HTTP/1.0" 404 48722 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:21 +0000] "GET /img/intro-carousel/4.jpg HTTP/1.0" 404 48722 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:21 +0000] "GET /img/about-mission.jpg HTTP/1.0" 404 48717 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:22 +0000] "GET /img/about-plan.jpg HTTP/1.0" 404 48714 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:22 +0000] "GET /img/about-vision.jpg HTTP/1.0" 404 48716 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:22 +0000] "GET /img/facts-img.png HTTP/1.0" 404 48713 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:22 +0000] "GET /img/portfolio/app1.jpg HTTP/1.0" 404 48720 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:22 +0000] "GET /img/portfolio/web3.jpg HTTP/1.0" 404 48720 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:22 +0000] "GET /img/portfolio/app2.jpg HTTP/1.0" 404 48720 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:22 +0000] "GET /img/portfolio/card2.jpg HTTP/1.0" 404 48721 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:22 +0000] "GET /img/portfolio/web2.jpg HTTP/1.0" 404 48720 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:22 +0000] "GET /img/portfolio/app3.jpg HTTP/1.0" 404 48720 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:22 +0000] "GET /img/portfolio/card1.jpg HTTP/1.0" 404 48721 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:22 +0000] "GET /img/portfolio/card3.jpg HTTP/1.0" 404 48721 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:22 +0000] "GET /img/portfolio/web1.jpg HTTP/1.0" 404 48720 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:22 +0000] "GET /img/clients/client-1.png HTTP/1.0" 404 48722 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:22 +0000] "GET /img/clients/client-3.png HTTP/1.0" 404 48722 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:22 +0000] "GET /img/clients/client-5.png HTTP/1.0" 404 48722 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:22 +0000] "GET /img/clients/client-2.png HTTP/1.0" 404 48722 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:22 +0000] "GET /img/clients/client-6.png HTTP/1.0" 404 48722 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:22 +0000] "GET /img/clients/client-4.png HTTP/1.0" 404 48722 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:23 +0000] "GET /img/clients/client-7.png HTTP/1.0" 404 48722 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:23 +0000] "GET /img/testimonial-1.jpg HTTP/1.0" 404 48717 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:23 +0000] "GET /img/quote-sign-left.png HTTP/1.0" 404 48719 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:23 +0000] "GET /img/clients/client-8.png HTTP/1.0" 404 48722 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:23 +0000] "GET /img/quote-sign-right.png HTTP/1.0" 404 48720 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:23 +0000] "GET /img/testimonial-3.jpg HTTP/1.0" 404 48717 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:23 +0000] "GET /img/testimonial-4.jpg HTTP/1.0" 404 48717 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:23 +0000] "GET /img/team-1.jpg HTTP/1.0" 404 48710 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:23 +0000] "GET /img/testimonial-5.jpg HTTP/1.0" 404 48717 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:23 +0000] "GET /img/testimonial-2.jpg HTTP/1.0" 404 48717 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:23 +0000] "GET /img/team-2.jpg HTTP/1.0" 404 48710 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:23 +0000] "GET /img/team-4.jpg HTTP/1.0" 404 48710 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:23 +0000] "GET /img/team-3.jpg HTTP/1.0" 404 48710 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:24 +0000] "GET /wp-content/themes/img/call-to-action-bg.jpg HTTP/1.0" 404 48743 "http://deaamenities.local/wp-content/themes/dea-amenities-theme/style.css?ver=5.2.3" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:24 +0000] "GET /wp-content/themes/img/about-bg.jpg HTTP/1.0" 404 48734 "http://deaamenities.local/wp-content/themes/dea-amenities-theme/style.css?ver=5.2.3" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:24 +0000] "GET /wp-content/themes/img/facts-bg.jpg HTTP/1.0" 404 48734 "http://deaamenities.local/wp-content/themes/dea-amenities-theme/style.css?ver=5.2.3" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:24 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:24:53 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:26 +0000] "GET / HTTP/1.0" 200 48702 "http://deaamenities.local/wp-admin/edit.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:26 +0000] "GET /img/intro-carousel/3.jpg HTTP/1.0" 404 48730 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:26 +0000] "GET /img/intro-carousel/1.jpg HTTP/1.0" 404 48730 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:26 +0000] "GET /img/intro-carousel/2.jpg HTTP/1.0" 404 48730 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:26 +0000] "GET /img/about-mission.jpg HTTP/1.0" 404 48725 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:26 +0000] "GET /img/intro-carousel/4.jpg HTTP/1.0" 404 48730 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:26 +0000] "GET /img/intro-carousel/5.jpg HTTP/1.0" 404 48730 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:26 +0000] "GET /img/portfolio/app1.jpg HTTP/1.0" 404 48728 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:26 +0000] "GET /img/portfolio/card2.jpg HTTP/1.0" 404 48729 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:26 +0000] "GET /img/portfolio/web2.jpg HTTP/1.0" 404 48728 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:27 +0000] "GET /img/portfolio/web1.jpg HTTP/1.0" 404 48728 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:27 +0000] "GET /img/portfolio/web3.jpg HTTP/1.0" 404 48728 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:27 +0000] "GET /img/portfolio/app2.jpg HTTP/1.0" 404 48728 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:27 +0000] "GET /img/portfolio/app3.jpg HTTP/1.0" 404 48728 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:27 +0000] "GET /img/portfolio/card1.jpg HTTP/1.0" 404 48729 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:27 +0000] "GET /img/about-plan.jpg HTTP/1.0" 404 48722 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:27 +0000] "GET /img/portfolio/card3.jpg HTTP/1.0" 404 48729 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:27 +0000] "GET /img/about-vision.jpg HTTP/1.0" 404 48724 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:27 +0000] "GET /img/facts-img.png HTTP/1.0" 404 48721 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:27 +0000] "GET /img/clients/client-1.png HTTP/1.0" 404 48730 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:27 +0000] "GET /img/clients/client-2.png HTTP/1.0" 404 48730 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:27 +0000] "GET /img/clients/client-4.png HTTP/1.0" 404 48730 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:27 +0000] "GET /img/clients/client-3.png HTTP/1.0" 404 48730 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:27 +0000] "GET /img/clients/client-5.png HTTP/1.0" 404 48730 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:27 +0000] "GET /img/clients/client-6.png HTTP/1.0" 404 48730 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:27 +0000] "GET /img/clients/client-7.png HTTP/1.0" 404 48730 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:27 +0000] "GET /img/clients/client-8.png HTTP/1.0" 404 48730 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:27 +0000] "GET /img/quote-sign-left.png HTTP/1.0" 404 48727 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:28 +0000] "GET /img/testimonial-1.jpg HTTP/1.0" 404 48725 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:28 +0000] "GET /img/quote-sign-right.png HTTP/1.0" 404 48728 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:28 +0000] "GET /img/testimonial-2.jpg HTTP/1.0" 404 48725 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:28 +0000] "GET /img/team-1.jpg HTTP/1.0" 404 48718 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [13/Sep/2019:13:29:28 +0000] "GET /img/testimonial-3.jpg HTTP/1.0" 404 48725 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
